ts_event,best_ofi,multi_ofi,integrated_ofi,cross_asset_ofi
2024-10-21T12:07:54.740560308Z,0,-1230.0,-0.02203235807511915,-107
2024-10-21T12:07:54.740591753Z,0,-29.0,-0.00022294496014511506,1086
2024-10-21T12:07:54.740668620Z,0,1229.0,1.7620546857655799,-161
2024-10-21T12:07:57.005348310Z,0,0.0,0.0,396
2024-10-21T12:07:57.005348926Z,0,0.0,0.0,0
2024-10-21T12:07:57.005648252Z,100,329.0,0.3244066335886536,-6
2024-10-21T12:07:57.006073356Z,-200,-1429.0,-1.7653237791244707,-703
2024-10-21T12:07:57.069351091Z,0,0.0,0.0,1
2024-10-21T12:07:57.258842550Z,0,0.0,0.0,395
2024-10-21T12:07:58.008823092Z,0,0.0,0.0,144
2024-10-21T12:07:58.008823092Z,50,50.0,0.000934026673968797,-440
2024-10-21T12:07:58.008889077Z,0,0.0,0.0,-9
2024-10-21T12:07:58.036947209Z,0,0.0,0.0,101
2024-10-21T12:07:58.162656656Z,0,0.0,0.0,0
2024-10-21T12:08:07.337716526Z,200,200.0,0.003736106695875188,239
2024-10-21T12:08:07.341475627Z,0,58.0,0.3181874726450119,-1146
2024-10-21T12:08:07.343053018Z,0,-1200.0,-1.7582554593214632,27
2024-10-21T12:08:11.980882050Z,0,0.0,0.0,-1199
2024-10-21T12:08:11.980882050Z,56,56.0,0.0012453688986250628,-36
2024-10-21T12:08:11.980882050Z,-56,-56.0,-0.0010461098748450527,-6
2024-10-21T12:08:22.863309742Z,27,-1174.0,-0.020589440482075533,31
2024-10-21T12:08:22.863323283Z,0,1600.0,1.766871288163356,-72
2024-10-21T12:08:22.881949837Z,-400,-1601.0,-0.027318730514606135,-534
2024-10-21T12:08:22.881992297Z,0,1230.0,1.7621325823003149,-727
2024-10-21T12:08:22.934444989Z,-200,-200.0,-0.004447746066518081,-294
2024-10-21T12:08:25.917764011Z,200,200.0,0.004447746066518081,381
2024-10-21T12:08:36.931191504Z,0,0.0,0.0,99
2024-10-21T12:08:36.931201585Z,0,0.0,0.0,40
2024-10-21T12:08:36.931212780Z,0,0.0,0.0,-305
2024-10-21T12:08:36.985980884Z,200,200.0,0.004447746066518081,29
2024-10-21T12:08:37.008605354Z,0,58.0,0.3271808362147478,-1113
2024-10-21T12:08:37.008657827Z,0,-1200.0,-1.7582554593214632,399
2024-10-21T12:08:37.017706043Z,0,0.0,0.0,-3
2024-10-21T12:08:37.017734583Z,0,0.0,0.0,-261
2024-10-21T12:08:37.054120455Z,0,0.0,0.0,127
2024-10-21T12:08:37.140123992Z,0,0.0,0.0,-1079
2024-10-21T12:08:37.210561446Z,-28,-1229.0,-0.023525219644038232,117
2024-10-21T12:08:37.210572545Z,200,1428.0,1.7664223715047316,73
2024-10-21T12:08:37.269320274Z,0,0.0,0.0,0
2024-10-21T12:08:37.922862859Z,0,0.0,0.0,-199
2024-10-21T12:08:37.922947266Z,0,0.0,0.0,197
2024-10-21T12:08:38.864074729Z,100,238.0,0.07971808220664565,280
2024-10-21T12:08:38.864096354Z,-28,-1229.0,-0.05438569988103318,147
2024-10-21T12:08:38.864439490Z,-94,-292.0,-1.9764747803559617,-5
2024-10-21T12:08:38.972450149Z,200,1428.0,1.7664223715047316,337
2024-10-21T12:08:38.985809168Z,0,-200.0,-0.2553279592365145,143
2024-10-21T12:08:39.004863316Z,0,200.0,0.29304257655357724,101
2024-10-21T12:08:39.004876187Z,0,0.0,0.0,-177
2024-10-21T12:08:39.005322111Z,29,257.0,0.31459562986173256,-120
2024-10-21T12:08:39.005350151Z,0,-1200.0,-1.7582554593214632,41
2024-10-21T12:08:39.007699591Z,0,0.0,0.0,399
2024-10-21T12:08:39.007712438Z,0,0.0,0.0,-100
2024-10-21T12:08:39.069736562Z,200,-1001.0,-0.017976239372265224,206
2024-10-21T12:08:39.162773976Z,200,1429.0,1.766502431832098,216
2024-10-21T12:08:41.638527966Z,200,200.0,0.004447746066518081,215
2024-10-21T12:08:41.645312053Z,0,57.0,0.3181074123176455,17
2024-10-21T12:08:41.701297052Z,0,-1229.0,-1.7620546857655799,-48
2024-10-21T12:08:41.701320255Z,0,-1201.0,-0.022024652200612952,153
2024-10-21T12:08:41.701391064Z,0,1230.0,1.7621325823003149,-52
2024-10-21T12:08:44.045776235Z,0,0.0,0.0,355
2024-10-21T12:08:44.045776717Z,-44,-598.0,-0.5051578703886517,-109
2024-10-21T12:08:44.045799937Z,100,330.0,0.14835505968801116,-1106
2024-10-21T12:08:44.045814276Z,0,300.0,0.6650645994676516,45
2024-10-21T12:08:44.045826034Z,-57,-57.0,-0.003689867751619307,142
2024-10-21T12:08:44.045839714Z,0,-57.0,-0.002583523653206377,-1046
2024-10-21T12:08:44.046075488Z,100,214.0,0.25456856975313413,-50
2024-10-21T12:08:44.046577511Z,-57,-314.0,-0.6675728058273982,677
2024-10-21T12:08:44.062697315Z,0,0.0,0.0,50
2024-10-21T12:08:44.062714891Z,0,0.0,0.0,1100
2024-10-21T12:08:44.062714891Z,0,0.0,0.0,0
2024-10-21T12:08:44.070991133Z,0,0.0,0.0,1144
2024-10-21T12:08:44.071001755Z,100,214.0,0.25456856975313413,-495
2024-10-21T12:08:44.071247115Z,-57,-314.0,-0.6675728058273982,138
2024-10-21T12:08:44.078717275Z,-154,-583.0,-0.26437870839599675,142
2024-10-21T12:08:44.078717275Z,40,594.0,1.3322750346776897,-1010
2024-10-21T12:08:44.078717275Z,9,9.0,0.0006686781870458434,56
2024-10-21T12:08:44.078717275Z,-13,-13.0,-0.000841548785457035,94
2024-10-21T12:08:44.078717275Z,0,0.0,0.0,-495
2024-10-21T12:08:44.078717275Z,0,0.0,0.0,93
2024-10-21T12:08:44.078746374Z,-54,-369.0,0.6373524408502298,-540
2024-10-21T12:08:44.078758339Z,0,157.0,1.539098445331897,-12
2024-10-21T12:08:44.078760028Z,0,100.0,0.8663311105972566,-1125
2024-10-21T12:08:44.078772524Z,-57,-314.0,-1.3198633974557725,-1240
2024-10-21T12:08:44.078783923Z,0,-114.0,-1.3161021311661456,199
2024-10-21T12:08:44.115212449Z,0,-400.0,-1.7364536046106938,99
2024-10-21T12:08:44.115267046Z,0,-29.0,-0.118380759371942,-807
2024-10-21T12:08:44.149196088Z,0,0.0,0.0,-1079
2024-10-21T12:08:44.179409160Z,0,-257.0,-0.6320030826270705,-136
2024-10-21T12:08:44.303766562Z,0,-230.0,-0.13285440851906352,256
2024-10-21T12:08:44.333763421Z,-200,-1430.0,-1.4657962866106071,-177
2024-10-21T12:08:45.554994588Z,0,0.0,0.0,-550
2024-10-21T12:08:46.626940215Z,1,231.0,0.13289659036885568,-366
2024-10-21T12:08:56.736391728Z,-200,-1430.0,-1.4657962866106071,-500
2024-10-21T12:09:01.138241817Z,-30,-1231.0,-0.012852403059670371,-130
2024-10-21T12:09:01.138255251Z,0,1400.0,1.4646230266661358,5
2024-10-21T12:09:01.157397025Z,0,30.0,0.035875194272472294,-1190
2024-10-21T12:09:01.157426276Z,-200,-1431.0,-0.015524289313199227,-174
2024-10-21T12:09:02.549437699Z,0,400.0,0.0023468883471167603,95
2024-10-21T12:09:02.576510264Z,0,29.0,0.14347393779242848,-100
2024-10-21T12:09:02.576563332Z,0,29.0,1.9177683018254605,192
2024-10-21T12:09:04.138843955Z,0,-30.0,-0.00017931693777188996,-93
2024-10-21T12:09:04.138894379Z,30,1430.0,1.9413392127483597,100
2024-10-21T12:09:04.194606283Z,200,230.0,0.0043611166159717146,-607
2024-10-21T12:09:06.506604143Z,0,-1201.0,-0.07330261895313285,-183
2024-10-21T12:09:06.565023952Z,0,1230.0,1.9377525731878384,19
2024-10-21T12:09:06.773392628Z,200,200.0,0.0036938908010065424,11
2024-10-21T12:09:10.542530771Z,10,240.0,1.01234834520402,42
2024-10-21T12:09:12.689157352Z,0,-429.0,-1.8466978450431986,999
2024-10-21T12:09:12.689170703Z,0,229.0,0.9799182096642641,-5
2024-10-21T12:09:12.782576498Z,0,-200.0,-0.003187856671500266,149
2024-10-21T12:09:13.223494596Z,0,200.0,0.003187856671500266,164
2024-10-21T12:09:13.230924474Z,0,-1200.0,-1.9370853473728733,346
2024-10-21T12:09:13.230979969Z,0,27.0,0.9565223672897925,23
2024-10-21T12:09:13.352263576Z,0,-400.0,-1.8584526869018434,36
2024-10-21T12:09:13.352324097Z,0,0.0,0.0,-30
2024-10-21T12:09:14.174258870Z,0,200.0,0.004781785007250399,2
2024-10-21T12:09:14.174269739Z,0,-428.0,-1.0163602735520203,-79
2024-10-21T12:09:14.199409178Z,0,600.0,1.8632344719090939,100
2024-10-21T12:09:15.368368108Z,0,-1227.0,-1.4890611995890768,1313
2024-10-21T12:09:15.368381335Z,0,400.0,0.9919491216338588,-15
2024-10-21T12:09:15.368882161Z,0,-1600.0,-1.4942993957937887,199
2024-10-21T12:09:15.368983400Z,0,28.0,0.12978773554087872,442
2024-10-21T12:09:15.972801291Z,0,0.0,0.0,74
2024-10-21T12:09:16.178054946Z,0,0.0,0.0,100
2024-10-21T12:09:17.673639410Z,0,0.0,0.0,-196
2024-10-21T12:09:18.369344833Z,0,426.0,0.9930493553523413,-1206
2024-10-21T12:09:18.369370009Z,0,0.0,0.0,139
2024-10-21T12:09:18.424025933Z,0,226.0,0.12586477638039748,-183
2024-10-21T12:09:26.336360989Z,0,-1226.0,-1.4890239161692707,153
2024-10-21T12:09:26.336373029Z,0,226.0,0.12586477638039748,-1193
2024-10-21T12:09:26.336385729Z,0,-200.0,-0.003187856671500266,-198
2024-10-21T12:09:26.401883038Z,0,200.0,0.003187856671500266,-50
2024-10-21T12:09:30.048768796Z,0,200.0,0.004781785007250399,-99
2024-10-21T12:09:30.048780765Z,0,200.0,0.004781785007250399,-1126
2024-10-21T12:09:30.065483395Z,0,0.0,0.0,-1107
2024-10-21T12:09:30.066245031Z,0,-30.0,-0.130519621267613,381
2024-10-21T12:09:32.077963808Z,1,1.0,3.962537404716109e-05,-152
2024-10-21T12:09:37.644355301Z,0,200.0,0.004781785007250399,-99
2024-10-21T12:09:38.208139554Z,2,213.0,0.6303913637634665,192
2024-10-21T12:09:42.372615871Z,0,-431.0,-0.019195163430403173,-390
2024-10-21T12:09:42.372627823Z,0,630.0,1.3631542724253904,9
2024-10-21T12:09:43.901315169Z,0,21.0,0.049940398290814994,1000
2024-10-21T12:09:45.133407519Z,0,0.0,0.0,-179
2024-10-21T12:09:45.628579880Z,0,0.0,0.0,74
2024-10-21T12:09:48.089350946Z,0,-200.0,-0.004665156104634536,-19
2024-10-21T12:09:48.587030358Z,0,200.0,0.009108161918572189,-181
2024-10-21T12:09:48.587043020Z,0,200.0,0.009108161918572189,-95
2024-10-21T12:09:49.792724444Z,0,-200.0,-0.004665156104634536,99
2024-10-21T12:09:53.122453611Z,-10,-221.0,-0.6304635953333437,117
2024-10-21T12:09:53.247009420Z,0,0.0,0.0,199
2024-10-21T12:09:53.247043259Z,0,0.0,0.0,191
2024-10-21T12:09:53.299918437Z,0,200.0,0.6298089661167358,-1149
2024-10-21T12:09:54.363979828Z,0,200.0,0.00906499527440834,-173
2024-10-21T12:09:54.363990119Z,0,-431.0,-0.019195163430403173,-9
2024-10-21T12:09:54.402345010Z,0,630.0,1.3631542724253904,-199
2024-10-21T12:09:57.392602293Z,0,200.0,0.00906499527440834,-103
2024-10-21T12:09:57.432954262Z,0,30.0,0.09919491216338588,-1198
2024-10-21T12:09:57.433015324Z,0,27.0,0.235970275630962,-180
2024-10-21T12:10:00.023818184Z,0,0.0,0.0,49
2024-10-21T12:10:01.648302231Z,0,-30.0,-1.044156970140904,-300
2024-10-21T12:10:01.648314395Z,0,200.0,1.7479279676367556,100
2024-10-21T12:10:01.702573654Z,0,200.0,0.00906499527440834,199
2024-10-21T12:10:01.719020950Z,0,-427.0,-1.329393997013343,-807
2024-10-21T12:10:01.719033080Z,0,227.0,0.24503527090537036,-3
2024-10-21T12:10:01.724626959Z,0,29.0,0.2512360220732044,669
2024-10-21T12:10:01.726066241Z,0,200.0,0.9248942859056959,390
2024-10-21T12:10:01.751841665Z,0,-27.0,-0.12544555636587443,46
2024-10-21T12:10:01.781661443Z,0,-200.0,-1.7479279676367556,134
2024-10-21T12:10:01.781673802Z,0,400.0,1.8584526869018434,-21
2024-10-21T12:10:01.842775879Z,0,-400.0,-0.9919491216338588,-91
2024-10-21T12:10:02.294097461Z,0,0.0,0.0,-199
2024-10-21T12:10:03.086137168Z,0,0.0,0.0,-350
2024-10-21T12:10:03.188596704Z,0,-30.0,-0.13841150534425936,143
2024-10-21T12:10:03.188608784Z,0,400.0,0.9919491216338588,278
2024-10-21T12:10:03.188621108Z,0,-200.0,-0.004653805359854404,24
2024-10-21T12:10:03.197531287Z,0,0.0,0.0,-12
2024-10-21T12:10:03.247731199Z,0,200.0,0.00906499527440834,-1183
2024-10-21T12:10:03.247744906Z,0,400.0,0.009307610719708807,-190
2024-10-21T12:10:03.255005064Z,0,0.0,0.0,1046
2024-10-21T12:10:03.257914828Z,0,0.0,0.0,-45
2024-10-21T12:10:03.459955473Z,0,-401.0,-0.014254987884964961,-8
2024-10-21T12:10:03.459967128Z,0,800.0,1.0012567323535677,8
2024-10-21T12:10:03.514882942Z,0,400.0,0.9919491216338588,-90
2024-10-21T12:10:12.927978411Z,0,0.0,0.0,-50
2024-10-21T12:10:12.928036467Z,0,0.0,0.0,-189
2024-10-21T12:10:12.928066550Z,0,0.0,0.0,61
2024-10-21T12:10:13.161741583Z,0,-29.0,-0.1341096714563259,0
2024-10-21T12:10:13.161754596Z,0,200.0,0.6612994144225726,1176
2024-10-21T12:10:17.086432603Z,0,0.0,0.0,-153
2024-10-21T12:10:20.742267983Z,20,41.0,0.05408180679472435,29
2024-10-21T12:10:22.088936277Z,0,0.0,0.0,81
2024-10-21T12:10:23.455694731Z,0,0.0,0.0,294
2024-10-21T12:10:23.510549173Z,0,0.0,0.0,-150
2024-10-21T12:10:23.510561501Z,0,0.0,0.0,1053
2024-10-21T12:10:24.014526498Z,0,0.0,0.0,95
2024-10-21T12:10:29.982925320Z,0,-411.0,-0.9922050809286508,309
2024-10-21T12:10:32.696534026Z,0,0.0,0.0,-100
2024-10-21T12:10:32.696591804Z,0,0.0,0.0,78
2024-10-21T12:10:36.255768918Z,0,-200.0,-0.6612994144225726,1000
2024-10-21T12:10:36.667879809Z,0,-428.0,-0.25294423708591973,805
2024-10-21T12:10:36.667890580Z,0,800.0,1.3319064395648539,1156
2024-10-21T12:10:36.718839166Z,0,200.0,0.6612994144225726,-1100
2024-10-21T12:10:36.743886554Z,0,0.0,0.0,-177
2024-10-21T12:10:36.743997154Z,0,0.0,0.0,398
2024-10-21T12:10:42.064737913Z,0,-28.0,-0.12978773554087872,-2
2024-10-21T12:10:42.064751203Z,0,200.0,0.6612994144225726,-7
2024-10-21T12:10:43.289649676Z,0,400.0,0.009307610719708807,100
2024-10-21T12:10:43.377793688Z,0,0.0,0.0,0
2024-10-21T12:10:43.377874040Z,0,0.0,0.0,-450
2024-10-21T12:10:45.117298924Z,0,200.0,0.6612994144225726,-497
2024-10-21T12:10:50.849951366Z,0,200.0,0.6612994144225726,44
2024-10-21T12:10:52.970596564Z,0,0.0,0.0,-1
2024-10-21T12:10:53.810283344Z,-11,-239.0,-0.13341147132689776,1089
2024-10-21T12:10:53.881437911Z,0,-1228.0,-1.4885493365638864,-195
2024-10-21T12:10:53.881449961Z,0,228.0,0.13297559221237898,83
2024-10-21T12:10:54.127647992Z,0,-1228.0,-1.4885493365638864,278
2024-10-21T12:10:54.127659727Z,0,400.0,0.9919491216338588,-1046
2024-10-21T12:10:54.146847471Z,0,-1600.0,-1.4927054674580387,-83
2024-10-21T12:10:54.146889193Z,0,27.0,0.12544555636587443,95
2024-10-21T12:10:54.146930519Z,0,-27.0,-0.117985137815481,-19
2024-10-21T12:10:54.147042446Z,0,0.0,0.0,1050
2024-10-21T12:10:54.198356340Z,0,200.0,0.003187856671500266,149
2024-10-21T12:10:57.184732013Z,0,200.0,0.004781785007250399,14
2024-10-21T12:10:57.589931819Z,0,200.0,0.004781785007250399,153
2024-10-21T12:10:57.806606311Z,0,-1227.0,-1.4643691655225917,-30
2024-10-21T12:10:57.806619389Z,0,427.0,0.12436085115848154,-1150
2024-10-21T12:10:59.771109174Z,0,-1200.0,-1.463231648384303,316
2024-10-21T12:10:59.771161194Z,0,30.0,0.13023402034580203,-105
2024-10-21T12:11:00.807617417Z,0,-1200.0,-1.463231648384303,-290
2024-10-21T12:11:00.807657573Z,0,426.0,0.9606640756859397,153
2024-10-21T12:11:00.863155159Z,0,226.0,0.11864790934491191,74
2024-10-21T12:11:02.807100841Z,0,200.0,0.004781785007250399,-31
2024-10-21T12:11:08.220315875Z,0,-1226.0,-1.4643318821027855,38
2024-10-21T12:11:08.291449117Z,0,400.0,0.9595638419674573,-345
2024-10-21T12:11:08.292006615Z,0,0.0,0.0,-1119
2024-10-21T12:11:08.292044305Z,0,-427.0,-0.12436085115848154,-1137
2024-10-21T12:11:10.442610415Z,0,400.0,0.006375713343000532,-9
2024-10-21T12:11:10.454786222Z,0,-1200.0,-1.463231648384303,-171
2024-10-21T12:11:10.454836386Z,0,27.0,0.117985137815481,399
2024-10-21T12:11:11.346234393Z,0,200.0,0.004781785007250399,-106
2024-10-21T12:11:18.869640062Z,0,-1227.0,-1.4643691655225917,17
2024-10-21T12:11:18.869653217Z,0,427.0,0.12436085115848154,-92
2024-10-21T12:11:21.873343400Z,0,-1200.0,-1.463231648384303,-76
2024-10-21T12:11:21.873432987Z,0,426.0,0.9606640756859397,-3
2024-10-21T12:11:21.928253749Z,0,226.0,0.11864790934491191,14
2024-10-21T12:11:22.072355634Z,0,-1226.0,-1.4643318821027855,-812
2024-10-21T12:11:22.072368471Z,0,400.0,0.9595638419674573,807
2024-10-21T12:11:22.072864187Z,0,-1600.0,-1.4696073617273036,5
2024-10-21T12:11:22.937969054Z,0,0.0,0.0,98
2024-10-21T12:11:23.000862969Z,0,30.0,0.13023402034580203,14
2024-10-21T12:11:25.072916074Z,0,-428.0,-0.06893461885026912,300
2024-10-21T12:11:25.072929618Z,0,827.0,1.858446007929166,1189
2024-10-21T12:11:25.073291984Z,0,-1200.0,-1.463231648384303,-1046
2024-10-21T12:11:25.073388717Z,0,426.0,0.9601475340340699,49
2024-10-21T12:11:25.073972612Z,0,27.0,0.06695656571028548,101
2024-10-21T12:11:25.074100004Z,0,0.0,0.0,173
2024-10-21T12:11:25.129294511Z,0,226.0,0.12427084804464734,-1205
2024-10-21T12:11:27.120005157Z,0,-1226.0,-1.488507374517401,-62
2024-10-21T12:11:27.120018111Z,0,400.0,0.9919491216338588,49
2024-10-21T12:11:27.120506757Z,0,-1600.0,-1.4927054674580387,74
2024-10-21T12:11:27.120548454Z,0,29.0,0.1341096714563259,-380
2024-10-21T12:11:27.120650159Z,0,-27.0,-0.1174676591408517,-207
2024-10-21T12:11:27.120720548Z,0,0.0,0.0,-3
2024-10-21T12:11:27.177529449Z,0,200.0,0.003187856671500266,750
2024-10-21T12:11:30.179103980Z,0,200.0,0.004781785007250399,381
2024-10-21T12:11:34.156391256Z,0,-1229.0,-1.4644427555040433,0
2024-10-21T12:11:34.156403417Z,0,429.0,0.13254468056835977,-1175
2024-10-21T12:11:36.738675617Z,-1,-1.0,-3.9866992181594995e-05,149
2024-10-21T12:11:37.210931791Z,0,200.0,0.004781785007250399,19
2024-10-21T12:11:40.138482175Z,0,-1229.0,-1.4644427555040433,1083
2024-10-21T12:11:40.138496802Z,0,429.0,0.13254468056835977,74
2024-10-21T12:11:43.193475620Z,0,200.0,0.004781785007250399,-98
2024-10-21T12:11:45.774723015Z,0,0.0,0.0,1050
2024-10-21T12:11:45.843943302Z,0,-1229.0,-1.4644427555040433,7
2024-10-21T12:11:45.843955896Z,0,429.0,0.13254468056835977,-92
2024-10-21T12:11:48.580722768Z,0,400.0,0.006375713343000532,62
2024-10-21T12:11:48.598471411Z,0,-1200.0,-1.463231648384303,-4
2024-10-21T12:11:48.598514970Z,0,28.0,0.12208604573955187,-14
2024-10-21T12:11:48.899046660Z,0,200.0,0.004781785007250399,70
2024-10-21T12:11:50.834920978Z,0,-1228.0,-1.4644061218948559,75
2024-10-21T12:11:50.924089402Z,0,228.0,0.12686783074680227,386
2024-10-21T12:11:53.326572732Z,0,-1228.0,-1.4644061218948559,-106
2024-10-21T12:11:53.326585955Z,0,428.0,0.1284617590825524,-49
2024-10-21T12:11:56.382477901Z,0,200.0,0.004781785007250399,120
2024-10-21T12:12:02.086529609Z,20,374.0,1.7487808311603472,21
2024-10-21T12:12:02.213802116Z,0,-1228.0,-1.701955526978956,1000
2024-10-21T12:12:02.316648939Z,0,228.0,0.24903977326705884,5
2024-10-21T12:12:08.967185824Z,-154,-781.0,-1.8727334993313818,-153
2024-10-21T12:12:08.996704242Z,0,0.0,0.0,134
2024-10-21T12:12:08.996733815Z,0,-1228.0,-1.4644061218948559,-99
2024-10-21T12:12:09.099739392Z,0,228.0,0.12686783074680227,-145
2024-10-21T12:12:10.232691130Z,0,200.0,0.004781785007250399,-46
2024-10-21T12:12:22.882127538Z,0,-1228.0,-1.4644061218948559,54
2024-10-21T12:12:22.882140909Z,0,428.0,0.1284617590825524,-300
2024-10-21T12:12:25.936845190Z,0,200.0,0.004781785007250399,-1192
2024-10-21T12:12:28.133772380Z,0,200.0,0.004781785007250399,134
2024-10-21T12:12:28.677449361Z,0,-1228.0,-1.4644061218948559,9
2024-10-21T12:12:28.677461375Z,0,428.0,0.1284617590825524,-199
2024-10-21T12:12:31.318823338Z,0,-428.0,-0.07334818557611499,-499
2024-10-21T12:12:31.397839079Z,0,0.0,0.0,116
2024-10-21T12:12:31.425804077Z,0,627.0,1.865000054199666,50
2024-10-21T12:12:31.453857757Z,0,400.0,0.006375713343000532,-182
2024-10-21T12:12:31.678952187Z,0,-1200.0,-1.463231648384303,483
2024-10-21T12:12:31.679008317Z,0,430.0,0.9608112641432617,21
2024-10-21T12:12:31.733377635Z,0,230.0,0.13501580535305244,181
2024-10-21T12:12:41.238712131Z,0,200.0,0.004781785007250399,-199
2024-10-21T12:12:43.651347870Z,0,-1230.0,-1.4644790705601076,503
2024-10-21T12:12:43.731132036Z,0,400.0,0.9595638419674573,72
2024-10-21T12:12:43.731655758Z,0,-1600.0,-1.4696073617273036,111
2024-10-21T12:12:43.731785539Z,0,29.0,0.12616896722535925,-139
2024-10-21T12:12:46.780372537Z,0,200.0,0.004781785007250399,800
2024-10-21T12:12:47.484476304Z,0,-1229.0,-1.4644427555040433,-506
2024-10-21T12:12:47.484693420Z,100,454.0,0.29740587245650757,-49
2024-10-21T12:12:47.485023375Z,-154,-781.0,-0.5351585745741406,-151
2024-10-21T12:12:47.604468075Z,0,429.0,0.13254468056835977,-116
2024-10-21T12:12:47.736191420Z,0,-200.0,-0.0023908925036251996,198
2024-10-21T12:12:48.104146428Z,0,0.0,0.0,120
2024-10-21T12:12:48.104146428Z,-400,-1629.0,-1.468598849231813,-591
2024-10-21T12:12:48.104167967Z,100,654.0,0.5053302297573881,145
2024-10-21T12:12:48.104178898Z,-29,-1230.0,-0.01489303961762316,254
2024-10-21T12:12:48.104181225Z,-100,-100.0,-0.0028551033702102968,-111
2024-10-21T12:12:48.104185923Z,100,100.0,0.005068361796729907,50
2024-10-21T12:12:48.104190565Z,14,268.0,1.9739632709492758,44
2024-10-21T12:12:48.104196514Z,-16,-16.0,-0.0017730675844831402,34
2024-10-21T12:12:48.104209602Z,0,-16.0,-0.00011627440747113433,-95
2024-10-21T12:12:48.104217612Z,0,100.0,0.0007864777972451315,-68
2024-10-21T12:12:48.176175311Z,0,1227.0,1.7642604916561497,12
2024-10-21T12:12:48.176204532Z,-27,-1228.0,-0.025334112885580608,-22
2024-10-21T12:12:48.176852661Z,-1200,-1706.0,-1.5272274923894118,-1219
2024-10-21T12:12:48.179929431Z,0,0.0,0.0,1000
2024-10-21T12:12:48.179967058Z,0,0.0,0.0,-49
2024-10-21T12:12:48.204254179Z,14,14.0,7.527517602709055e-05,-106
2024-10-21T12:12:48.204281167Z,0,-554.0,-0.8863629715595756,134
2024-10-21T12:12:48.213961498Z,0,401.0,0.011852481868866838,100
2024-10-21T12:12:48.232970230Z,0,200.0,1.974028102753948,-7
2024-10-21T12:12:48.232983049Z,0,200.0,1.974028102753948,-185
2024-10-21T12:12:48.247336117Z,0,-506.0,-1.4211519314448944,190
2024-10-21T12:12:48.247348435Z,0,400.0,1.3225988288451451,196
2024-10-21T12:12:48.306851049Z,400,1601.0,0.024632696042951978,806
2024-10-21T12:12:48.347879918Z,0,-29.0,-1.9177683018254605,-399
2024-10-21T12:12:48.347893041Z,0,400.0,1.9789508661024615,81
2024-10-21T12:12:48.363762750Z,-154,-583.0,-1.9219766686152562,-254
2024-10-21T12:12:49.107274312Z,-1200,-1706.0,-1.8819768528146383,-1100
2024-10-21T12:12:49.117556478Z,200,1401.0,0.0769965097541394,1200
2024-10-21T12:12:49.170094147Z,0,0.0,0.0,-1150
2024-10-21T12:12:49.179568062Z,200,200.0,0.0023603562158056243,344
2024-10-21T12:12:50.108656247Z,-200,-200.0,-0.0036938908010065424,-185
2024-10-21T12:12:50.108666090Z,-1200,-1229.0,-0.9803649072491498,-1150
2024-10-21T12:12:50.212175433Z,400,1601.0,0.0780233313847441,348
2024-10-21T12:12:50.565304171Z,0,0.0,0.0,-9
2024-10-21T12:12:50.565427767Z,0,1226.0,1.937669039439486,71
2024-10-21T12:12:50.565500981Z,0,-400.0,-0.4959745608169294,-1174
2024-10-21T12:12:50.565554902Z,0,-30.0,-0.03651346460001935,-414
2024-10-21T12:12:50.573844808Z,-200,-200.0,-0.0036938908010065424,853
2024-10-21T12:12:50.619549454Z,-26,-1227.0,-0.012720094424353939,-126
2024-10-21T12:12:50.619562205Z,0,200.0,0.0013662242877858282,999
2024-10-21T12:12:50.622623771Z,0,200.0,0.0013662242877858282,107
2024-10-21T12:12:50.641554545Z,200,1426.0,1.4653327085202625,155
2024-10-21T12:12:50.682363924Z,0,-431.0,-0.010670150717820542,-92
2024-10-21T12:12:50.682376586Z,0,830.0,0.532339537214832,-9
2024-10-21T12:12:50.736513051Z,-26,-1227.0,-0.012720094424353939,-8
2024-10-21T12:12:50.837707032Z,200,1426.0,1.464816166868393,215
2024-10-21T12:12:50.886487788Z,-26,-1227.0,-0.012720094424353939,-135
2024-10-21T12:12:50.986777714Z,200,1426.0,1.464816166868393,146
2024-10-21T12:12:51.039337327Z,-26,-1227.0,-0.012720094424353939,-45
2024-10-21T12:12:51.147897247Z,200,1426.0,1.464816166868393,146
2024-10-21T12:12:51.221379329Z,-26,-1227.0,-0.012720094424353939,774
2024-10-21T12:12:51.329937404Z,200,1426.0,1.464816166868393,16
2024-10-21T12:12:51.374411634Z,-26,-1227.0,-0.012720094424353939,-226
2024-10-21T12:12:51.475039269Z,200,1426.0,1.464816166868393,380
2024-10-21T12:12:51.507076220Z,-26,-1227.0,-0.012720094424353939,-19
2024-10-21T12:12:51.709226597Z,200,1426.0,1.464816166868393,210
2024-10-21T12:12:52.481246232Z,-26,-1227.0,-0.012720094424353939,-124
2024-10-21T12:12:52.582845276Z,200,1426.0,1.464816166868393,344
2024-10-21T12:12:53.922861024Z,0,-1201.0,-0.011775689676229932,-1196
2024-10-21T12:12:53.922963386Z,0,1227.0,1.461143306226515,-44
2024-10-21T12:12:59.628865467Z,200,200.0,0.0036938908010065424,190
2024-10-21T12:12:59.643737494Z,0,53.0,0.11779431037783457,130
2024-10-21T12:12:59.691625988Z,0,-1200.0,-1.4605385840007736,-17
2024-10-21T12:12:59.691649558Z,0,-1201.0,-0.011775689676229932,-730
2024-10-21T12:12:59.691721965Z,0,1226.0,1.4611222760673863,-193
